date,open,high,low,close,volume
2022-01-03,706.3216999908345,724.3959253104654,704.1813312029835,722.8025512695312,9069184
2022-01-04,722.9690425129386,729.1047782359835,717.166287896205,727.0357666015625,8857352
2022-01-05,730.9597335226943,747.7021503050373,726.8216524342752,744.3013305664062,14332638
2022-01-06,733.9087370711308,739.4974782639925,727.7492540447641,732.3629150390625,9628930
2022-01-07,734.3843069802756,745.2050602081262,730.5316548059,737.499755859375,11179384
2022-01-10,741.0432152309048,747.7021401431209,735.0977465592833,741.5902099609375,8856496
2022-01-11,742.7318305795472,746.1325925725578,736.191814344952,744.8008422851562,8389198
2022-01-12,745.7995970381922,749.9138730090968,738.1893970684148,740.401123046875,21085530
2022-01-13,739.6162594300914,739.6162594300914,723.1592147231823,726.7740478515625,41963896
2022-01-14,727.7254153127986,736.619813831022,722.493402522968,734.9313354492188,11208968
2022-01-17,727.7254140843227,740.0919897485006,722.5647585444003,723.6824951171875,22989372
2022-01-18,729.1522929821604,737.6662159084163,724.3959179463994,727.36865234375,12341152
2022-01-19,729.6279369589961,732.3628526288228,719.8060108107658,722.2317504882812,14317626
2022-01-20,726.9880639951974,727.0118690930589,713.5037534034572,717.7369384765625,15197846
2022-01-21,713.456342814775,727.6303653831854,706.6071503115079,723.7301025390625,11537694
2022-01-24,718.1888253449379,723.5635523601698,698.0218416410312,707.1065063476562,11868508
2022-01-25,693.7886458927823,711.0780572785832,686.8205449567051,707.7723999023438,13594248
2022-01-27,689.6743715648455,706.321683981928,682.5398091003816,701.54150390625,28617838
2022-01-28,702.7543967837006,707.1302385002696,694.4307406458227,695.9765625,24925208
2022-01-31,700.4951197241377,709.4371278413857,697.6650998575648,706.6546020507812,12842546
2022-02-01,717.4991278129174,721.5420463322478,700.8280111646047,712.029296875,14739484
2022-02-02,719.1401203787386,730.1035883666477,716.1198337589774,728.296142578125,13969290
2022-02-03,727.1308787749581,732.4579959215433,717.7370374956087,720.75732421875,10564762
2022-02-04,726.9643987359728,729.0809624800141,720.1627589609288,724.87158203125,11579958
2022-02-07,719.211497186438,722.4934077542481,694.4307934965123,698.3072509765625,12268042
2022-02-08,702.23121780657,703.2062398464973,687.0821750180488,695.3106689453125,13981130
2022-02-09,701.0896640531371,713.3135243877856,697.7602016051236,712.314697265625,11308342
2022-02-10,720.1150893107914,730.3412943439366,714.2409784970176,725.3946533203125,14314530
2022-02-11,713.5752115705957,725.3472405566795,713.2184834195023,722.4220581054688,10711104
2022-02-14,708.6999366331057,713.1946881745109,698.8542627513499,700.947021484375,14656620
2022-02-15,702.0409370637402,725.2996219974043,700.6378296890821,721.922607421875,13135066
2022-02-16,729.7944170588287,729.9846836790362,716.7857425015849,720.9475708007812,10032264
2022-02-17,719.6871085679842,723.9202940415751,714.4075437913573,716.5479125976562,7351208
2022-02-18,712.6476505919669,721.5420481321954,708.9138499717109,719.330322265625,7796128
2022-02-21,715.3587469383176,728.058244021846,711.3396335859223,723.9677734375,7468066
2022-02-22,708.6048153348694,723.9678727153232,707.7248394554956,718.5455932617188,9536196
2022-02-23,725.3947427030585,725.6801135920207,711.3872414933543,713.8843383789062,9029562
2022-02-24,689.6268166665427,701.5415010977686,669.2933137242217,675.119873046875,23630766
2022-02-25,684.8941874749454,697.2370153028564,681.5171728738023,692.5757446289062,18318654
2022-02-28,678.2591423710013,684.2284168134124,672.5752969059163,678.3780517578125,24880832
2022-03-02,659.4714573982826,665.1315558068055,644.2035037869538,653.6448974609375,38505560
2022-03-03,656.8553739251402,662.0873863170132,648.2463469653018,652.0989990234375,17527922
2022-03-04,646.8669745357665,659.2335490489504,635.8797603305272,649.9586181640625,21219364
